parent,child,weight,files
ID00653,ID00647,0.04350413082934852,{'NC_0025AG05_PatserOutID00653.txt': 0.04350413082934852}
ID00652,ID00647,0.03615541740411785,{'NC_0025AG05_PatserOutID00652.txt': 0.03615541740411785}
ID00651,ID00647,0.021054496808785662,{'NC_0025AG05_PatserOutID00651.txt': 0.021054496808785662}
ID00650,ID00647,0.024775853483395623,{'NC_0025AG05_PatserOutID00650.txt': 0.024775853483395623}
ID00657,ID00647,0.03877069592174759,{'NC_0025AG05_PatserOutID00657.txt': 0.03877069592174759}
ID00656,ID00647,0.025996737871651243,{'NC_0025AG05_PatserOutID00656.txt': 0.025996737871651243}
ID00655,ID00647,0.02334950681068919,{'NC_0025AG05_PatserOutID00655.txt': 0.02334950681068919}
ID00654,ID00647,0.0342371501805744,{'NC_0025AG05_PatserOutID00654.txt': 0.0342371501805744}
ID00659,ID00647,0.03511695974581765,{'NC_0025AG05_PatserOutID00659.txt': 0.03511695974581765}
ID00658,ID00647,0.026339298859469774,{'NC_0025AG05_PatserOutID00658.txt': 0.026339298859469774}
ID00095,ID00088,0.0262007139912959,{'NC_0025AG05_PatserOutID00095.txt': 0.0262007139912959}
ID00094,ID00088,0.019160008222140677,{'NC_0025AG05_PatserOutID00094.txt': 0.019160008222140677}
ID00097,ID00088,0.02233222700087668,{'NC_0025AG05_PatserOutID00097.txt': 0.02233222700087668}
ID00096,ID00088,0.039982291779964756,{'NC_0025AG05_PatserOutID00096.txt': 0.039982291779964756}
ID00091,ID00088,0.045905030073690525,{'NC_0025AG05_PatserOutID00091.txt': 0.045905030073690525}
ID00090,ID00088,0.021423808763114966,{'NC_0025AG05_PatserOutID00090.txt': 0.021423808763114966}
ID00093,ID00088,0.04887773122720034,{'NC_0025AG05_PatserOutID00093.txt': 0.04887773122720034}
ID00092,ID00088,0.044299600541842524,{'NC_0025AG05_PatserOutID00092.txt': 0.044299600541842524}
ID00154,ID00146,0.03402760094290666,{'NC_0025AG05_PatserOutID00154.txt': 0.03402760094290666}
ID00155,ID00146,0.0463415909854983,{'NC_0025AG05_PatserOutID00155.txt': 0.0463415909854983}
ID00156,ID00146,0.04204954702532516,{'NC_0025AG05_PatserOutID00156.txt': 0.04204954702532516}
ID00157,ID00146,0.03246452710803405,{'NC_0025AG05_PatserOutID00157.txt': 0.03246452710803405}
ID00099,ID00088,0.0276006812386931,{'NC_0025AG05_PatserOutID00099.txt': 0.0276006812386931}
ID00098,ID00088,0.027193100540605326,{'NC_0025AG05_PatserOutID00098.txt': 0.027193100540605326}
ID00152,ID00146,0.0244314347895694,{'NC_0025AG05_PatserOutID00152.txt': 0.0244314347895694}
ID00153,ID00146,0.02886429286512565,{'NC_0025AG05_PatserOutID00153.txt': 0.02886429286512565}
ID00292,ID00293,0.2283707718552724,{'NC_0025AG05_paralogues.txt': 0.2283707718552724}
ID00291,ID00293,0.5740980337933124,{'NC_0025AG05_synteny.txt': 0.5740980337933124}
ID00290,ID00293,0.06034869428350105,{'NC_0025AG05_QRNA.txt.all.CUTOFF0.ID[100:0].GC[100:0].gff': 0.06034869428350105}
ID00297,ID00294,0.05103601406693769,{'NC_0025AG05_PatserOutID00297.txt': 0.05103601406693769}
