parent,child,weight,files
ID00653,ID00647,4.350413082934851,{'NC_0025AG05_PatserOutID00653.txt': 4.350413082934851}
ID00652,ID00647,3.615541740411784,{'NC_0025AG05_PatserOutID00652.txt': 3.615541740411784}
ID00651,ID00647,2.1054496808785657,{'NC_0025AG05_PatserOutID00651.txt': 2.1054496808785657}
ID00650,ID00647,2.4775853483395616,{'NC_0025AG05_PatserOutID00650.txt': 2.4775853483395616}
ID00657,ID00647,3.877069592174758,{'NC_0025AG05_PatserOutID00657.txt': 3.877069592174758}
ID00656,ID00647,2.599673787165124,{'NC_0025AG05_PatserOutID00656.txt': 2.599673787165124}
ID00655,ID00647,2.3349506810689182,{'NC_0025AG05_PatserOutID00655.txt': 2.3349506810689182}
ID00654,ID00647,3.4237150180574387,{'NC_0025AG05_PatserOutID00654.txt': 3.4237150180574387}
ID00659,ID00647,3.5116959745817637,{'NC_0025AG05_PatserOutID00659.txt': 3.5116959745817637}
ID00658,ID00647,2.633929885946977,{'NC_0025AG05_PatserOutID00658.txt': 2.633929885946977}
ID00095,ID00088,2.620071399129589,{'NC_0025AG05_PatserOutID00095.txt': 2.620071399129589}
ID00094,ID00088,1.916000822214067,{'NC_0025AG05_PatserOutID00094.txt': 1.916000822214067}
ID00097,ID00088,2.2332227000876674,{'NC_0025AG05_PatserOutID00097.txt': 2.2332227000876674}
ID00096,ID00088,3.9982291779964743,{'NC_0025AG05_PatserOutID00096.txt': 3.9982291779964743}
ID00091,ID00088,4.590503007369052,{'NC_0025AG05_PatserOutID00091.txt': 4.590503007369052}
ID00090,ID00088,2.142380876311496,{'NC_0025AG05_PatserOutID00090.txt': 2.142380876311496}
ID00093,ID00088,4.887773122720033,{'NC_0025AG05_PatserOutID00093.txt': 4.887773122720033}
ID00092,ID00088,4.429960054184251,{'NC_0025AG05_PatserOutID00092.txt': 4.429960054184251}
ID00154,ID00146,3.4027600942906657,{'NC_0025AG05_PatserOutID00154.txt': 3.4027600942906657}
ID00155,ID00146,4.634159098549829,{'NC_0025AG05_PatserOutID00155.txt': 4.634159098549829}
ID00156,ID00146,4.204954702532515,{'NC_0025AG05_PatserOutID00156.txt': 4.204954702532515}
ID00157,ID00146,3.2464527108034043,{'NC_0025AG05_PatserOutID00157.txt': 3.2464527108034043}
ID00099,ID00088,2.760068123869309,{'NC_0025AG05_PatserOutID00099.txt': 2.760068123869309}
ID00098,ID00088,2.7193100540605317,{'NC_0025AG05_PatserOutID00098.txt': 2.7193100540605317}
ID00152,ID00146,2.4431434789569395,{'NC_0025AG05_PatserOutID00152.txt': 2.4431434789569395}
ID00153,ID00146,2.8864292865125645,{'NC_0025AG05_PatserOutID00153.txt': 2.8864292865125645}
ID00292,ID00293,22.837077185527235,{'NC_0025AG05_paralogues.txt': 22.837077185527235}
ID00291,ID00293,57.40980337933123,{'NC_0025AG05_synteny.txt': 57.40980337933123}
ID00290,ID00293,6.034869428350103,{'NC_0025AG05_QRNA.txt.all.CUTOFF0.ID[100:0].GC[100:0].gff': 6.034869428350103}
ID00297,ID00294,5.103601406693768,{'NC_0025AG05_PatserOutID00297.txt': 5.103601406693768}
ID00296,ID00294,3.1423097120121533,{'NC_0025AG05_PatserOutID00296.txt': 3.1423097120121533}
ID00295,ID00294,3.5356232279608455,{'NC_0025AG05_PatserOutID00295.txt': 3.5356232279608455}
ID00294,ID00322,60.038234455495434,{'NC_0025AG05_PatserOut.txt': 60.038234455495434}
ID00299,ID00294,3.72908473160196,{'NC_0025AG05_PatserOutID00299.txt': 3.72908473160196}
ID00298,ID00294,2.59818762235897,{'NC_0025AG05_PatserOutID00298.txt': 2.59818762235897}
ID00486,ID00469,4.556395525067814,{'NC_0025AG05_PatserOutID00486.txt': 4.556395525067814}
ID00487,ID00469,5.002170658673748,{'NC_0025AG05_PatserOutID00487.txt': 5.002170658673748}
ID00484,ID00469,3.316005223731418,{'NC_0025AG05_PatserOutID00484.txt': 3.316005223731418}
ID00485,ID00469,3.1006227891995297,{'NC_0025AG05_PatserOutID00485.txt': 3.1006227891995297}
ID00482,ID00469,3.2428487611484806,{'NC_0025AG05_PatserOutID00482.txt': 3.2428487611484806}
ID00483,ID00469,3.3095404068246475,{'NC_0025AG05_PatserOutID00483.txt': 3.3095404068246475}
ID00480,ID00469,2.0593785718877875,{'NC_0025AG05_PatserOutID00480.txt': 2.0593785718877875}
ID00481,ID00469,4.019890030046171,{'NC_0025AG05_PatserOutID00481.txt': 4.019890030046171}
