parent,child,weight,files
ID00653,ID00647,0.1450137694311617,{'NC_0025AG05_PatserOutID00653.txt': 0.1450137694311617}
ID00652,ID00647,0.12051805801372616,{'NC_0025AG05_PatserOutID00652.txt': 0.12051805801372616}
ID00651,ID00647,0.07018165602928553,{'NC_0025AG05_PatserOutID00651.txt': 0.07018165602928553}
ID00650,ID00647,0.0825861782779854,{'NC_0025AG05_PatserOutID00650.txt': 0.0825861782779854}
ID00657,ID00647,0.12923565307249196,{'NC_0025AG05_PatserOutID00657.txt': 0.12923565307249196}
ID00656,ID00647,0.08665579290550414,{'NC_0025AG05_PatserOutID00656.txt': 0.08665579290550414}
ID00655,ID00647,0.07783168936896395,{'NC_0025AG05_PatserOutID00655.txt': 0.07783168936896395}
ID00654,ID00647,0.11412383393524798,{'NC_0025AG05_PatserOutID00654.txt': 0.11412383393524798}
ID00659,ID00647,0.11705653248605881,{'NC_0025AG05_PatserOutID00659.txt': 0.11705653248605881}
ID00658,ID00647,0.08779766286489923,{'NC_0025AG05_PatserOutID00658.txt': 0.08779766286489923}
ID00095,ID00088,0.08733571330431966,{'NC_0025AG05_PatserOutID00095.txt': 0.08733571330431966}
ID00094,ID00088,0.06386669407380224,{'NC_0025AG05_PatserOutID00094.txt': 0.06386669407380224}
ID00097,ID00088,0.07444075666958894,{'NC_0025AG05_PatserOutID00097.txt': 0.07444075666958894}
ID00096,ID00088,0.13327430593321582,{'NC_0025AG05_PatserOutID00096.txt': 0.13327430593321582}
ID00091,ID00088,0.15301676691230173,{'NC_0025AG05_PatserOutID00091.txt': 0.15301676691230173}
ID00090,ID00088,0.07141269587704988,{'NC_0025AG05_PatserOutID00090.txt': 0.07141269587704988}
ID00093,ID00088,0.16292577075733444,{'NC_0025AG05_PatserOutID00093.txt': 0.16292577075733444}
ID00092,ID00088,0.14766533513947505,{'NC_0025AG05_PatserOutID00092.txt': 0.14766533513947505}
ID00154,ID00146,0.11342533647635554,{'NC_0025AG05_PatserOutID00154.txt': 0.11342533647635554}
ID00155,ID00146,0.15447196995166101,{'NC_0025AG05_PatserOutID00155.txt': 0.15447196995166101}
ID00156,ID00146,0.14016515675108385,{'NC_0025AG05_PatserOutID00156.txt': 0.14016515675108385}
ID00157,ID00146,0.1082150903601135,{'NC_0025AG05_PatserOutID00157.txt': 0.1082150903601135}
ID00099,ID00088,0.09200227079564365,{'NC_0025AG05_PatserOutID00099.txt': 0.09200227079564365}
ID00098,ID00088,0.09064366846868441,{'NC_0025AG05_PatserOutID00098.txt': 0.09064366846868441}
ID00152,ID00146,0.08143811596523133,{'NC_0025AG05_PatserOutID00152.txt': 0.08143811596523133}
ID00153,ID00146,0.09621430955041883,{'NC_0025AG05_PatserOutID00153.txt': 0.09621430955041883}
ID00292,ID00293,0.7612359061842413,{'NC_0025AG05_paralogues.txt': 0.7612359061842413}
ID00291,ID00293,1.9136601126443746,{'NC_0025AG05_synteny.txt': 1.9136601126443746}
ID00290,ID00293,0.2011623142783368,{'NC_0025AG05_QRNA.txt.all.CUTOFF0.ID[100:0].GC[100:0].gff': 0.2011623142783368}
ID00297,ID00294,0.17012004688979226,{'NC_0025AG05_PatserOutID00297.txt': 0.17012004688979226}
ID00296,ID00294,0.10474365706707178,{'NC_0025AG05_PatserOutID00296.txt': 0.10474365706707178}
ID00295,ID00294,0.11785410759869486,{'NC_0025AG05_PatserOutID00295.txt': 0.11785410759869486}
ID00294,ID00322,2.001274481849848,{'NC_0025AG05_PatserOut.txt': 2.001274481849848}
ID00299,ID00294,0.12430282438673203,{'NC_0025AG05_PatserOutID00299.txt': 0.12430282438673203}
ID00298,ID00294,0.08660625407863233,{'NC_0025AG05_PatserOutID00298.txt': 0.08660625407863233}
ID00486,ID00469,0.15187985083559383,{'NC_0025AG05_PatserOutID00486.txt': 0.15187985083559383}
ID00487,ID00469,0.1667390219557916,{'NC_0025AG05_PatserOutID00487.txt': 0.1667390219557916}
ID00484,ID00469,0.11053350745771394,{'NC_0025AG05_PatserOutID00484.txt': 0.11053350745771394}
ID00485,ID00469,0.10335409297331767,{'NC_0025AG05_PatserOutID00485.txt': 0.10335409297331767}
ID00482,ID00469,0.10809495870494937,{'NC_0025AG05_PatserOutID00482.txt': 0.10809495870494937}
ID00483,ID00469,0.11031801356082159,{'NC_0025AG05_PatserOutID00483.txt': 0.11031801356082159}
ID00480,ID00469,0.06864595239625959,{'NC_0025AG05_PatserOutID00480.txt': 0.06864595239625959}
ID00481,ID00469,0.13399633433487237,{'NC_0025AG05_PatserOutID00481.txt': 0.13399633433487237}
ID00488,ID00469,0.12374551258442422,{'NC_0025AG05_PatserOutID00488.txt': 0.12374551258442422}
ID00489,ID00493,46.835340757517564,"{'vienna_input_tmp': 2.5264454932832225, 'NC_0025AG05_term.txt': 26.67480056445907, 'vienna_output': 10.092451074821689, 'findterm.out': 0.00016595507002054532, 'rna.ps': 0.0035407876506622317, 'findterm.err': 0.0, 'vienna_index_tmp': 7.17786391911519, 'NC_0025AG05_term_candidates_non_redund': 0.36007296311771153}"
ID00318,ID00322,0.016628945710192997,"{'BLAST_NC_0025AG05': 0.012150635760981866, 'blast_candidate.out': 0.0038033434330827956, 'blast_candidate.err': 0.0006749665161283373}"
ID00669,ID00670,4.092494134709488,"{'blast.out': 0.0006328585132873033, 'BLAST_sorted.out': 4.091861276196201}"
ID00663,ID00647,0.14743621806519297,{'NC_0025AG05_PatserOutID00663.txt': 0.14743621806519297}
ID00319,ID00322,0.2011623142783368,{'NC_0025AG05_QRNA.txt.all.CUTOFF0.ID[100:0].GC[100:0].gff': 0.2011623142783368}
ID00601,ID00586,0.11232681299047327,{'NC_0025AG05_PatserOutID00601.txt': 0.11232681299047327}
ID00310,ID00294,0.13296097285325167,{'NC_0025AG05_PatserOutID00310.txt': 0.13296097285325167}
ID00258,ID00261,0.2011623142783368,{'NC_0025AG05_QRNA.txt.all.CUTOFF0.ID[100:0].GC[100:0].gff': 0.2011623142783368}
ID00208,ID00206,0.16810010122409444,{'NC_0025AG05_PatserOutID00208.txt': 0.16810010122409444}
ID00209,ID00206,0.06035315277791951,{'NC_0025AG05_PatserOutID00209.txt': 0.06035315277791951}
ID00570,ID00558,0.09307354792674642,{'NC_0025AG05_PatserOutID00570.txt': 0.09307354792674642}
ID00571,ID00558,0.15501442010590727,{'NC_0025AG05_PatserOutID00571.txt': 0.15501442010590727}
ID00576,ID00579,1.288769919659401,"{'rnamotif.out': 1.2883859937511446, 'rnamotif.err': 0.0003839259082564854}"
ID00577,ID00579,0.5357673665012536,"{'transterm.err': 0.00011889318449233096, 'transterm.out': 0.5356484733167612}"
ID00574,ID00558,0.07517269283661984,{'NC_0025AG05_PatserOutID00574.txt': 0.07517269283661984}
