parent,child,weight,files
ID00653,ID00647,0.43504130829348514,{'NC_0025AG05_PatserOutID00653.txt': 0.43504130829348514}
ID00652,ID00647,0.36155417404117846,{'NC_0025AG05_PatserOutID00652.txt': 0.36155417404117846}
ID00651,ID00647,0.2105449680878566,{'NC_0025AG05_PatserOutID00651.txt': 0.2105449680878566}
ID00650,ID00647,0.24775853483395618,{'NC_0025AG05_PatserOutID00650.txt': 0.24775853483395618}
ID00657,ID00647,0.3877069592174759,{'NC_0025AG05_PatserOutID00657.txt': 0.3877069592174759}
ID00656,ID00647,0.25996737871651243,{'NC_0025AG05_PatserOutID00656.txt': 0.25996737871651243}
ID00655,ID00647,0.23349506810689186,{'NC_0025AG05_PatserOutID00655.txt': 0.23349506810689186}
ID00654,ID00647,0.34237150180574394,{'NC_0025AG05_PatserOutID00654.txt': 0.34237150180574394}
ID00659,ID00647,0.35116959745817644,{'NC_0025AG05_PatserOutID00659.txt': 0.35116959745817644}
ID00658,ID00647,0.26339298859469773,{'NC_0025AG05_PatserOutID00658.txt': 0.26339298859469773}
ID00095,ID00088,0.262007139912959,{'NC_0025AG05_PatserOutID00095.txt': 0.262007139912959}
ID00094,ID00088,0.19160008222140673,{'NC_0025AG05_PatserOutID00094.txt': 0.19160008222140673}
ID00097,ID00088,0.22332227000876678,{'NC_0025AG05_PatserOutID00097.txt': 0.22332227000876678}
ID00096,ID00088,0.3998229177996475,{'NC_0025AG05_PatserOutID00096.txt': 0.3998229177996475}
ID00091,ID00088,0.4590503007369052,{'NC_0025AG05_PatserOutID00091.txt': 0.4590503007369052}
ID00090,ID00088,0.21423808763114963,{'NC_0025AG05_PatserOutID00090.txt': 0.21423808763114963}
ID00093,ID00088,0.4887773122720034,{'NC_0025AG05_PatserOutID00093.txt': 0.4887773122720034}
ID00092,ID00088,0.44299600541842515,{'NC_0025AG05_PatserOutID00092.txt': 0.44299600541842515}
ID00154,ID00146,0.3402760094290666,{'NC_0025AG05_PatserOutID00154.txt': 0.3402760094290666}
ID00155,ID00146,0.46341590985498304,{'NC_0025AG05_PatserOutID00155.txt': 0.46341590985498304}
ID00156,ID00146,0.4204954702532515,{'NC_0025AG05_PatserOutID00156.txt': 0.4204954702532515}
ID00157,ID00146,0.32464527108034047,{'NC_0025AG05_PatserOutID00157.txt': 0.32464527108034047}
ID00099,ID00088,0.2760068123869309,{'NC_0025AG05_PatserOutID00099.txt': 0.2760068123869309}
ID00098,ID00088,0.27193100540605325,{'NC_0025AG05_PatserOutID00098.txt': 0.27193100540605325}
ID00152,ID00146,0.24431434789569398,{'NC_0025AG05_PatserOutID00152.txt': 0.24431434789569398}
ID00153,ID00146,0.2886429286512565,{'NC_0025AG05_PatserOutID00153.txt': 0.2886429286512565}
ID00292,ID00293,2.283707718552724,{'NC_0025AG05_paralogues.txt': 2.283707718552724}
ID00291,ID00293,5.740980337933124,{'NC_0025AG05_synteny.txt': 5.740980337933124}
ID00290,ID00293,0.6034869428350105,{'NC_0025AG05_QRNA.txt.all.CUTOFF0.ID[100:0].GC[100:0].gff': 0.6034869428350105}
ID00297,ID00294,0.5103601406693768,{'NC_0025AG05_PatserOutID00297.txt': 0.5103601406693768}
ID00296,ID00294,0.31423097120121535,{'NC_0025AG05_PatserOutID00296.txt': 0.31423097120121535}
ID00295,ID00294,0.35356232279608457,{'NC_0025AG05_PatserOutID00295.txt': 0.35356232279608457}
ID00294,ID00322,6.0038234455495445,{'NC_0025AG05_PatserOut.txt': 6.0038234455495445}
ID00299,ID00294,0.3729084731601961,{'NC_0025AG05_PatserOutID00299.txt': 0.3729084731601961}
ID00298,ID00294,0.259818762235897,{'NC_0025AG05_PatserOutID00298.txt': 0.259818762235897}
ID00486,ID00469,0.4556395525067815,{'NC_0025AG05_PatserOutID00486.txt': 0.4556395525067815}
ID00487,ID00469,0.5002170658673748,{'NC_0025AG05_PatserOutID00487.txt': 0.5002170658673748}
ID00484,ID00469,0.3316005223731418,{'NC_0025AG05_PatserOutID00484.txt': 0.3316005223731418}
ID00485,ID00469,0.31006227891995297,{'NC_0025AG05_PatserOutID00485.txt': 0.31006227891995297}
ID00482,ID00469,0.3242848761148481,{'NC_0025AG05_PatserOutID00482.txt': 0.3242848761148481}
ID00483,ID00469,0.33095404068246476,{'NC_0025AG05_PatserOutID00483.txt': 0.33095404068246476}
ID00480,ID00469,0.20593785718877877,{'NC_0025AG05_PatserOutID00480.txt': 0.20593785718877877}
ID00481,ID00469,0.40198900300461715,{'NC_0025AG05_PatserOutID00481.txt': 0.40198900300461715}
ID00488,ID00469,0.37123653775327264,{'NC_0025AG05_PatserOutID00488.txt': 0.37123653775327264}
ID00489,ID00493,140.50602227255268,"{'vienna_input_tmp': 7.579336479849668, 'NC_0025AG05_term.txt': 80.0244016933772, 'vienna_output': 30.277353224465063, 'findterm.out': 0.000497865210061636, 'rna.ps': 0.010622362951986694, 'findterm.err': 0.0, 'vienna_index_tmp': 21.53359175734557, 'NC_0025AG05_term_candidates_non_redund': 1.0802188893531346}"
ID00318,ID00322,0.049886837130578995,"{'BLAST_NC_0025AG05': 0.036451907282945596, 'blast_candidate.out': 0.011410030299248388, 'blast_candidate.err': 0.0020248995483850116}"
ID00669,ID00670,12.277482404128465,"{'blast.out': 0.0018985755398619102, 'BLAST_sorted.out': 12.275583828588603}"
ID00663,ID00647,0.4423086541955789,{'NC_0025AG05_PatserOutID00663.txt': 0.4423086541955789}
ID00319,ID00322,0.6034869428350105,{'NC_0025AG05_QRNA.txt.all.CUTOFF0.ID[100:0].GC[100:0].gff': 0.6034869428350105}
ID00601,ID00586,0.3369804389714198,{'NC_0025AG05_PatserOutID00601.txt': 0.3369804389714198}
ID00310,ID00294,0.398882918559755,{'NC_0025AG05_PatserOutID00310.txt': 0.398882918559755}
ID00258,ID00261,0.6034869428350105,{'NC_0025AG05_QRNA.txt.all.CUTOFF0.ID[100:0].GC[100:0].gff': 0.6034869428350105}
ID00208,ID00206,0.5043003036722833,{'NC_0025AG05_PatserOutID00208.txt': 0.5043003036722833}
ID00209,ID00206,0.18105945833375853,{'NC_0025AG05_PatserOutID00209.txt': 0.18105945833375853}
ID00570,ID00558,0.27922064378023925,{'NC_0025AG05_PatserOutID00570.txt': 0.27922064378023925}
ID00571,ID00558,0.4650432603177218,{'NC_0025AG05_PatserOutID00571.txt': 0.4650432603177218}
ID00576,ID00579,3.8663097589782027,"{'rnamotif.out': 3.8651579812534336, 'rnamotif.err': 0.0011517777247694561}"
ID00577,ID00579,1.6073020995037608,"{'transterm.err': 0.0003566795534769929, 'transterm.out': 1.6069454199502837}"
ID00574,ID00558,0.22551807850985953,{'NC_0025AG05_PatserOutID00574.txt': 0.22551807850985953}
ID00575,ID00579,140.50602227255268,"{'vienna_input_tmp': 7.579336479849668, 'NC_0025AG05_term.txt': 80.0244016933772, 'vienna_output': 30.277353224465063, 'findterm.out': 0.000497865210061636, 'rna.ps': 0.010622362951986694, 'findterm.err': 0.0, 'vienna_index_tmp': 21.53359175734557, 'NC_0025AG05_term_candidates_non_redund': 1.0802188893531346}"
ID00200,ID00203,3.677020663030366,{'NC_0025AG05_parsed.ffn': 3.677020663030366}
ID00201,ID00205,0.049886837130578995,"{'BLAST_NC_0025AG05': 0.036451907282945596, 'blast_candidate.out': 0.011410030299248388, 'blast_candidate.err': 0.0020248995483850116}"
ID00202,ID00205,0.6034869428350105,{'NC_0025AG05_QRNA.txt.all.CUTOFF0.ID[100:0].GC[100:0].gff': 0.6034869428350105}
ID00203,ID00205,5.740980337933124,{'NC_0025AG05_synteny.txt': 5.740980337933124}
ID00204,ID00205,2.283707718552724,{'NC_0025AG05_paralogues.txt': 2.283707718552724}
ID00206,ID00233,6.0038234455495445,{'NC_0025AG05_PatserOut.txt': 6.0038234455495445}
ID00207,ID00206,0.2991315367706893,{'NC_0025AG05_PatserOutID00207.txt': 0.2991315367706893}
ID00479,ID00469,0.28233787446114755,{'NC_0025AG05_PatserOutID00479.txt': 0.28233787446114755}
ID00478,ID00469,0.49787635629768207,{'NC_0025AG05_PatserOutID00478.txt': 0.49787635629768207}
ID00473,ID00469,0.33145190589252643,{'NC_0025AG05_PatserOutID00473.txt': 0.33145190589252643}
ID00472,ID00469,0.42003475916334376,{'NC_0025AG05_PatserOutID00472.txt': 0.42003475916334376}
ID00471,ID00469,0.47926214210060153,{'NC_0025AG05_PatserOutID00471.txt': 0.47926214210060153}
ID00470,ID00469,0.2705005717801299,{'NC_0025AG05_PatserOutID00470.txt': 0.2705005717801299}
ID00477,ID00469,0.4193214000563898,{'NC_0025AG05_PatserOutID00477.txt': 0.4193214000563898}
ID00476,ID00469,0.41234014087948073,{'NC_0025AG05_PatserOutID00476.txt': 0.41234014087948073}
ID00475,ID00469,0.3628657144826095,{'NC_0025AG05_PatserOutID00475.txt': 0.3628657144826095}
ID00474,ID00469,0.31514124714498476,{'NC_0025AG05_PatserOutID00474.txt': 0.31514124714498476}
ID00158,ID00146,0.20678868654030202,{'NC_0025AG05_PatserOutID00158.txt': 0.20678868654030202}
ID00159,ID00146,0.3158063058957387,{'NC_0025AG05_PatserOutID00159.txt': 0.3158063058957387}
ID00334,ID00323,0.5020190406948367,{'NC_0025AG05_PatserOutID00334.txt': 0.5020190406948367}
ID00335,ID00323,0.3077810159425064,{'NC_0025AG05_PatserOutID00335.txt': 0.3077810159425064}
ID00336,ID00323,0.44657394718924126,{'NC_0025AG05_PatserOutID00336.txt': 0.44657394718924126}
ID00337,ID00323,0.3881007928911067,{'NC_0025AG05_PatserOutID00337.txt': 0.3881007928911067}
ID00330,ID00323,0.3983256067574472,{'NC_0025AG05_PatserOutID00330.txt': 0.3983256067574472}
ID00331,ID00323,0.3781657811619663,{'NC_0025AG05_PatserOutID00331.txt': 0.3781657811619663}
ID00332,ID00323,0.181237798110497,{'NC_0025AG05_PatserOutID00332.txt': 0.181237798110497}
ID00333,ID00323,0.2718232584576071,{'NC_0025AG05_PatserOutID00333.txt': 0.2718232584576071}
ID00338,ID00323,0.38839802585233757,{'NC_0025AG05_PatserOutID00338.txt': 0.38839802585233757}
ID00339,ID00323,0.4923106690986348,{'NC_0025AG05_PatserOutID00339.txt': 0.4923106690986348}
ID00507,ID00500,0.3564269054599467,{'NC_0025AG05_PatserOutID00507.txt': 0.3564269054599467}
ID00506,ID00500,0.33446138962498856,{'NC_0025AG05_PatserOutID00506.txt': 0.33446138962498856}
ID00505,ID00500,0.2624344122947283,{'NC_0025AG05_PatserOutID00505.txt': 0.2624344122947283}
ID00504,ID00500,0.17403732962468021,{'NC_0025AG05_PatserOutID00504.txt': 0.17403732962468021}
ID00503,ID00500,0.4647720352405987,{'NC_0025AG05_PatserOutID00503.txt': 0.4647720352405987}
ID00502,ID00500,0.49219549132615786,{'NC_0025AG05_PatserOutID00502.txt': 0.49219549132615786}
ID00501,ID00500,0.26507607023766727,{'NC_0025AG05_PatserOutID00501.txt': 0.26507607023766727}
ID00500,ID00529,6.0038234455495445,{'NC_0025AG05_PatserOut.txt': 6.0038234455495445}
ID00509,ID00500,0.37283788033190374,{'NC_0025AG05_PatserOutID00509.txt': 0.37283788033190374}
ID00508,ID00500,0.3491744212059145,{'NC_0025AG05_PatserOutID00508.txt': 0.3491744212059145}
ID00150,ID00146,0.2846860148548711,{'NC_0025AG05_PatserOutID00150.txt': 0.2846860148548711}
ID00151,ID00146,0.32904060349454134,{'NC_0025AG05_PatserOutID00151.txt': 0.32904060349454134}
ID00110,ID00111,12.277482404128465,"{'blast.out': 0.0018985755398619102, 'BLAST_sorted.out': 12.275583828588603}"
ID00111,ID00112,0.3067852855223831,{'Seq_NC_0025AG05': 0.3067852855223831}
ID00111,ID00113,0.3067852855223831,{'Seq_NC_0025AG05': 0.3067852855223831}
ID00111,ID00114,0.3067852855223831,{'Seq_NC_0025AG05': 0.3067852855223831}
ID00111,ID00115,0.3067852855223831,{'Seq_NC_0025AG05': 0.3067852855223831}
ID00111,ID00116,0.3067852855223831,{'Seq_NC_0025AG05': 0.3067852855223831}
ID00111,ID00117,1.4513996959261763,"{'Seq_NC_0025AG05': 0.3067852855223831, 'srna.out': 1.1446144104037932}"
ID00112,ID00115,3.677020663030366,{'NC_0025AG05_parsed.ffn': 3.677020663030366}
ID00113,ID00117,0.049886837130578995,"{'BLAST_NC_0025AG05': 0.036451907282945596, 'blast_candidate.out': 0.011410030299248388, 'blast_candidate.err': 0.0020248995483850116}"
ID00114,ID00117,0.6034869428350105,{'NC_0025AG05_QRNA.txt.all.CUTOFF0.ID[100:0].GC[100:0].gff': 0.6034869428350105}
ID00115,ID00117,5.740980337933124,{'NC_0025AG05_synteny.txt': 5.740980337933124}
ID00116,ID00117,2.283707718552724,{'NC_0025AG05_paralogues.txt': 2.283707718552724}
ID00118,ID00145,6.0038234455495445,{'NC_0025AG05_PatserOut.txt': 6.0038234455495445}
ID00119,ID00118,0.2809371641313473,{'NC_0025AG05_PatserOutID00119.txt': 0.2809371641313473}
ID00660,ID00647,0.40111216576898623,{'NC_0025AG05_PatserOutID00660.txt': 0.40111216576898623}
ID00059,ID00057,0.35194240315737657,{'NC_0025AG05_PatserOutID00059.txt': 0.35194240315737657}
ID00058,ID00057,0.2648605763407749,{'NC_0025AG05_PatserOutID00058.txt': 0.2648605763407749}
ID00661,ID00647,0.20389066516830145,{'NC_0025AG05_PatserOutID00661.txt': 0.20389066516830145}
ID00559,ID00558,0.37818807363405865,{'NC_0025AG05_PatserOutID00559.txt': 0.37818807363405865}
ID00051,ID00054,3.677020663030366,{'NC_0025AG05_parsed.ffn': 3.677020663030366}
ID00050,ID00051,0.3067852855223831,{'Seq_NC_0025AG05': 0.3067852855223831}
ID00050,ID00053,0.3067852855223831,{'Seq_NC_0025AG05': 0.3067852855223831}
ID00050,ID00052,0.3067852855223831,{'Seq_NC_0025AG05': 0.3067852855223831}
ID00050,ID00055,0.3067852855223831,{'Seq_NC_0025AG05': 0.3067852855223831}
ID00050,ID00054,0.3067852855223831,{'Seq_NC_0025AG05': 0.3067852855223831}
ID00050,ID00056,1.4513996959261763,"{'Seq_NC_0025AG05': 0.3067852855223831, 'srna.out': 1.1446144104037932}"
ID00053,ID00056,0.6034869428350105,{'NC_0025AG05_QRNA.txt.all.CUTOFF0.ID[100:0].GC[100:0].gff': 0.6034869428350105}
ID00052,ID00056,0.049886837130578995,"{'BLAST_NC_0025AG05': 0.036451907282945596, 'blast_candidate.out': 0.011410030299248388, 'blast_candidate.err': 0.0020248995483850116}"
ID00055,ID00056,2.283707718552724,{'NC_0025AG05_paralogues.txt': 2.283707718552724}
ID00054,ID00056,5.740980337933124,{'NC_0025AG05_synteny.txt': 5.740980337933124}
ID00057,ID00087,6.0038234455495445,{'NC_0025AG05_PatserOut.txt': 6.0038234455495445}
ID00665,ID00647,0.311778799271061,{'NC_0025AG05_PatserOutID00665.txt': 0.311778799271061}
ID00414,ID00412,0.45610397900870464,{'NC_0025AG05_PatserOutID00414.txt': 0.45610397900870464}
ID00550,ID00551,12.277482404128465,"{'blast.out': 0.0018985755398619102, 'BLAST_sorted.out': 12.275583828588603}"
ID00634,ID00619,0.46868807950481484,{'NC_0025AG05_PatserOutID00634.txt': 0.46868807950481484}
ID00551,ID00552,0.3067852855223831,{'Seq_NC_0025AG05': 0.3067852855223831}
ID00551,ID00553,0.3067852855223831,{'Seq_NC_0025AG05': 0.3067852855223831}
ID00551,ID00554,0.3067852855223831,{'Seq_NC_0025AG05': 0.3067852855223831}
ID00551,ID00555,0.3067852855223831,{'Seq_NC_0025AG05': 0.3067852855223831}
ID00551,ID00556,0.3067852855223831,{'Seq_NC_0025AG05': 0.3067852855223831}
ID00551,ID00557,1.4513996959261763,"{'Seq_NC_0025AG05': 0.3067852855223831, 'srna.out': 1.1446144104037932}"
ID00553,ID00557,0.049886837130578995,"{'BLAST_NC_0025AG05': 0.036451907282945596, 'blast_candidate.out': 0.011410030299248388, 'blast_candidate.err': 0.0020248995483850116}"
ID00608,ID00612,140.50602227255268,"{'vienna_input_tmp': 7.579336479849668, 'NC_0025AG05_term.txt': 80.0244016933772, 'vienna_output': 30.277353224465063, 'findterm.out': 0.000497865210061636, 'rna.ps': 0.010622362951986694, 'findterm.err': 0.0, 'vienna_index_tmp': 21.53359175734557, 'NC_0025AG05_term_candidates_non_redund': 1.0802188893531346}"
ID00609,ID00612,3.8663097589782027,"{'rnamotif.out': 3.8651579812534336, 'rnamotif.err': 0.0011517777247694561}"
ID00604,ID00586,0.4493567907887649,{'NC_0025AG05_PatserOutID00604.txt': 0.4493567907887649}
ID00605,ID00586,0.3435827261227596,{'NC_0025AG05_PatserOutID00605.txt': 0.3435827261227596}
ID00606,ID00586,0.27615914427956173,{'NC_0025AG05_PatserOutID00606.txt': 0.27615914427956173}
ID00607,ID00586,0.339826444575205,{'NC_0025AG05_PatserOutID00607.txt': 0.339826444575205}
ID00600,ID00586,0.1858003240653902,{'NC_0025AG05_PatserOutID00600.txt': 0.1858003240653902}
ID00031,ID00029,0.1938181831945918,{'NC_0025AG05_PatserOutID00031.txt': 0.1938181831945918}
ID00602,ID00586,0.41263365842869615,{'NC_0025AG05_PatserOutID00602.txt': 0.41263365842869615}
ID00603,ID00586,0.44554477806097953,{'NC_0025AG05_PatserOutID00603.txt': 0.44554477806097953}
ID00030,ID00029,0.35132192935080725,{'NC_0025AG05_PatserOutID00030.txt': 0.35132192935080725}
ID00130,ID00118,0.24490509840614025,{'NC_0025AG05_PatserOutID00130.txt': 0.24490509840614025}
ID00131,ID00118,0.46949432391215346,{'NC_0025AG05_PatserOutID00131.txt': 0.46949432391215346}
ID00271,ID00262,0.31896440610881627,{'NC_0025AG05_PatserOutID00271.txt': 0.31896440610881627}
ID00270,ID00262,0.4445824863489947,{'NC_0025AG05_PatserOutID00270.txt': 0.4445824863489947}
ID00273,ID00262,0.19136229585242207,{'NC_0025AG05_PatserOutID00273.txt': 0.19136229585242207}
ID00272,ID00262,0.3940900370599079,{'NC_0025AG05_PatserOutID00272.txt': 0.3940900370599079}
ID00275,ID00262,0.20982046274485647,{'NC_0025AG05_PatserOutID00275.txt': 0.20982046274485647}
ID00274,ID00262,0.34290652113595943,{'NC_0025AG05_PatserOutID00274.txt': 0.34290652113595943}
ID00277,ID00262,0.4558624772277046,{'NC_0025AG05_PatserOutID00277.txt': 0.4558624772277046}
ID00276,ID00262,0.5041405409556218,{'NC_0025AG05_PatserOutID00276.txt': 0.5041405409556218}
ID00279,ID00262,0.20282434191988585,{'NC_0025AG05_PatserOutID00279.txt': 0.20282434191988585}
ID00278,ID00262,0.5030110557029446,{'NC_0025AG05_PatserOutID00278.txt': 0.5030110557029446}
ID00372,ID00375,3.8663097589782027,"{'rnamotif.out': 3.8651579812534336, 'rnamotif.err': 0.0011517777247694561}"
ID00373,ID00375,1.6073020995037608,"{'transterm.err': 0.0003566795534769929, 'transterm.out': 1.6069454199502837}"
ID00374,ID00375,12.277482404128465,"{'blast.out': 0.0018985755398619102, 'BLAST_sorted.out': 12.275583828588603}"
ID00375,ID00378,0.3067852855223831,{'Seq_NC_0025AG05': 0.3067852855223831}
ID00375,ID00379,0.3067852855223831,{'Seq_NC_0025AG05': 0.3067852855223831}
ID00375,ID00376,0.3067852855223831,{'Seq_NC_0025AG05': 0.3067852855223831}
ID00375,ID00377,0.3067852855223831,{'Seq_NC_0025AG05': 0.3067852855223831}
ID00375,ID00381,1.4513996959261763,"{'Seq_NC_0025AG05': 0.3067852855223831, 'srna.out': 1.1446144104037932}"
ID00375,ID00380,0.3067852855223831,{'Seq_NC_0025AG05': 0.3067852855223831}
ID00376,ID00379,3.677020663030366,{'NC_0025AG05_parsed.ffn': 3.677020663030366}
ID00377,ID00381,0.049886837130578995,"{'BLAST_NC_0025AG05': 0.036451907282945596, 'blast_candidate.out': 0.011410030299248388, 'blast_candidate.err': 0.0020248995483850116}"
ID00424,ID00412,0.4460575049191027,{'NC_0025AG05_PatserOutID00424.txt': 0.4460575049191027}
ID00425,ID00412,0.22825262175318314,{'NC_0025AG05_PatserOutID00425.txt': 0.22825262175318314}
ID00426,ID00412,0.22106701491542788,{'NC_0025AG05_PatserOutID00426.txt': 0.22106701491542788}
ID00427,ID00412,0.28105977272785504,{'NC_0025AG05_PatserOutID00427.txt': 0.28105977272785504}
ID00420,ID00412,0.35301244181780755,{'NC_0025AG05_PatserOutID00420.txt': 0.35301244181780755}
ID00421,ID00412,0.39589572729938516,{'NC_0025AG05_PatserOutID00421.txt': 0.39589572729938516}
ID00422,ID00412,0.36168049804970154,{'NC_0025AG05_PatserOutID00422.txt': 0.36168049804970154}
ID00423,ID00412,0.28633194237768683,{'NC_0025AG05_PatserOutID00423.txt': 0.28633194237768683}
ID00543,ID00530,0.5078485221469763,{'NC_0025AG05_PatserOutID00543.txt': 0.5078485221469763}
ID00542,ID00530,0.3430699992646364,{'NC_0025AG05_PatserOutID00542.txt': 0.3430699992646364}
ID00541,ID00530,0.3876252201531374,{'NC_0025AG05_PatserOutID00541.txt': 0.3876252201531374}
ID00540,ID00530,0.3036160390732594,{'NC_0025AG05_PatserOutID00540.txt': 0.3036160390732594}
ID00428,ID00412,0.4538524393273811,{'NC_0025AG05_PatserOutID00428.txt': 0.4538524393273811}
ID00429,ID00433,140.50602227255268,"{'vienna_input_tmp': 7.579336479849668, 'NC_0025AG05_term.txt': 80.0244016933772, 'vienna_output': 30.277353224465063, 'findterm.out': 0.000497865210061636, 'rna.ps': 0.010622362951986694, 'findterm.err': 0.0, 'vienna_index_tmp': 21.53359175734557, 'NC_0025AG05_term_candidates_non_redund': 1.0802188893531346}"
ID00545,ID00530,0.3462503919498062,{'NC_0025AG05_PatserOutID00545.txt': 0.3462503919498062}
ID00544,ID00530,0.24392051422206312,{'NC_0025AG05_PatserOutID00544.txt': 0.24392051422206312}
ID00019,ID00022,3.8663097589782027,"{'rnamotif.out': 3.8651579812534336, 'rnamotif.err': 0.0011517777247694561}"
ID00018,ID00022,140.50602227255268,"{'vienna_input_tmp': 7.579336479849668, 'NC_0025AG05_term.txt': 80.0244016933772, 'vienna_output': 30.277353224465063, 'findterm.out': 0.000497865210061636, 'rna.ps': 0.010622362951986694, 'findterm.err': 0.0, 'vienna_index_tmp': 21.53359175734557, 'NC_0025AG05_term_candidates_non_redund': 1.0802188893531346}"
ID00015,ID00000,0.2568910175677734,{'NC_0025AG05_PatserOutID00015.txt': 0.2568910175677734}
ID00014,ID00000,0.48138364236138653,{'NC_0025AG05_PatserOutID00014.txt': 0.48138364236138653}
ID00017,ID00000,0.37474760210781183,{'NC_0025AG05_PatserOutID00017.txt': 0.37474760210781183}
ID00016,ID00000,0.2517117332183262,{'NC_0025AG05_PatserOutID00016.txt': 0.2517117332183262}
ID00011,ID00000,0.42408827367212915,{'NC_0025AG05_PatserOutID00011.txt': 0.42408827367212915}
ID00010,ID00000,0.26833448657516024,{'NC_0025AG05_PatserOutID00010.txt': 0.26833448657516024}
ID00013,ID00000,0.21877089028991975,{'NC_0025AG05_PatserOutID00013.txt': 0.21877089028991975}
ID00012,ID00000,0.4745509996650929,{'NC_0025AG05_PatserOutID00012.txt': 0.4745509996650929}
ID00640,ID00641,0.3067852855223831,{'Seq_NC_0025AG05': 0.3067852855223831}
ID00640,ID00642,0.3067852855223831,{'Seq_NC_0025AG05': 0.3067852855223831}
ID00640,ID00643,0.3067852855223831,{'Seq_NC_0025AG05': 0.3067852855223831}
ID00640,ID00644,0.3067852855223831,{'Seq_NC_0025AG05': 0.3067852855223831}
ID00640,ID00645,0.3067852855223831,{'Seq_NC_0025AG05': 0.3067852855223831}
ID00640,ID00646,1.4513996959261763,"{'Seq_NC_0025AG05': 0.3067852855223831, 'srna.out': 1.1446144104037932}"
ID00641,ID00644,3.677020663030366,{'NC_0025AG05_parsed.ffn': 3.677020663030366}
ID00642,ID00646,0.049886837130578995,"{'BLAST_NC_0025AG05': 0.036451907282945596, 'blast_candidate.out': 0.011410030299248388, 'blast_candidate.err': 0.0020248995483850116}"
ID00643,ID00646,0.6034869428350105,{'NC_0025AG05_QRNA.txt.all.CUTOFF0.ID[100:0].GC[100:0].gff': 0.6034869428350105}
ID00644,ID00646,5.740980337933124,{'NC_0025AG05_synteny.txt': 5.740980337933124}
ID00645,ID00646,2.283707718552724,{'NC_0025AG05_paralogues.txt': 2.283707718552724}
ID00647,ID00676,6.0038234455495445,{'NC_0025AG05_PatserOut.txt': 6.0038234455495445}
ID00648,ID00647,0.4078742156369875,{'NC_0025AG05_PatserOutID00648.txt': 0.4078742156369875}
ID00649,ID00647,0.20399098129271684,{'NC_0025AG05_PatserOutID00649.txt': 0.20399098129271684}
ID00169,ID00170,12.277482404128465,"{'blast.out': 0.0018985755398619102, 'BLAST_sorted.out': 12.275583828588603}"
ID00168,ID00170,1.6073020995037608,"{'transterm.err': 0.0003566795534769929, 'transterm.out': 1.6069454199502837}"
ID00080,ID00081,12.277482404128465,"{'blast.out': 0.0018985755398619102, 'BLAST_sorted.out': 12.275583828588603}"
ID00081,ID00082,0.3067852855223831,{'Seq_NC_0025AG05': 0.3067852855223831}
ID00081,ID00083,0.3067852855223831,{'Seq_NC_0025AG05': 0.3067852855223831}
ID00081,ID00086,0.3067852855223831,{'Seq_NC_0025AG05': 0.3067852855223831}
ID00081,ID00087,1.4513996959261763,"{'Seq_NC_0025AG05': 0.3067852855223831, 'srna.out': 1.1446144104037932}"
ID00081,ID00084,0.3067852855223831,{'Seq_NC_0025AG05': 0.3067852855223831}
ID00081,ID00085,0.3067852855223831,{'Seq_NC_0025AG05': 0.3067852855223831}
ID00086,ID00087,2.283707718552724,{'NC_0025AG05_paralogues.txt': 2.283707718552724}
ID00084,ID00087,0.6034869428350105,{'NC_0025AG05_QRNA.txt.all.CUTOFF0.ID[100:0].GC[100:0].gff': 0.6034869428350105}
ID00085,ID00087,5.740980337933124,{'NC_0025AG05_synteny.txt': 5.740980337933124}
ID00161,ID00146,0.3196963422758472,{'NC_0025AG05_PatserOutID00161.txt': 0.3196963422758472}
